field,career,gpa,extracurricular_activities,internships,projects,leadership_positions,field_specific_courses,research_experience,coding_skills,communication_skills,problem_solving_skills,teamwork_skills,analytical_skills,presentation_skills,networking_skills,industry_certifications
1,12,2.18,7,2,4,0,0,0,1,1,2,1,3,0,4,0
8,78,2.83,9,0,1,1,4,1,4,2,4,3,8,3,4,1
2,15,2.33,5,1,4,1,4,0,4,4,1,1,1,2,2,1
12,66,2.21,9,1,3,1,2,0,1,1,1,0,4,1,4,1
1,7,2.28,6,2,3,1,8,0,2,2,1,2,0,1,2,1
0,87,3.48,3,1,4,1,8,0,3,2,1,2,4,0,2,1
0,8,3.36,4,0,4,0,5,1,3,4,4,4,1,1,2,1
0,53,3.74,8,0,4,0,4,1,4,3,4,0,1,4,3,1
4,69,2.76,6,0,3,1,1,1,1,2,0,0,3,4,0,0
0,50,2.02,9,2,4,0,0,0,3,4,0,1,1,3,0,1
3,25,2.01,3,0,0,1,0,1,2,8,1,3,1,0,3,1
11,71,3.5260993145224857,3,0,2,1,3,1,2,4,0,0,4,2,1,0
3,25,2.18,3,0,3,1,2,0,3,10,2,4,4,1,4,1
14,65,3.26,9,1,3,1,2,1,3,1,3,2,1,0,4,0
2,34,2.62,1,1,2,1,6,0,1,1,1,3,4,4,0,1
2,15,2.27,6,0,2,0,8,1,0,0,4,3,3,4,2,0
1,47,3.35,8,2,3,1,1,0,2,2,4,0,3,3,2,0
1,47,3.52,2,0,5,1,0,1,3,4,2,2,0,1,3,1
8,51,3.61,3,2,2,1,4,0,2,0,2,1,7,2,4,0
1,10,3.78,4,2,3,0,7,1,0,0,2,1,3,3,3,1
6,75,3.32,9,2,3,0,4,1,2,4,3,4,2,0,0,0
3,58,2.48,4,2,3,1,8,1,1,10,0,4,2,4,3,0
12,83,3.17,6,0,4,1,8,0,0,1,4,1,0,0,3,0
6,28,3.06,2,1,0,1,9,0,0,4,0,3,3,1,2,1
1,7,2.84,0,0,4,0,1,1,2,2,2,2,4,1,0,0
13,77,3.86,3,0,3,1,0,0,2,3,0,2,2,3,2,1
4,69,3.07,1,0,3,1,7,0,2,4,3,2,3,2,2,1
11,73,3.854691483543696,9,0,3,0,2,1,2,3,3,3,4,1,2,0
14,80,3.76,4,1,2,1,5,0,2,2,4,4,3,3,3,1
5,82,3.53,1,1,4,1,8,1,9,0,3,3,2,0,2,0
5,0,2.03,1,0,2,1,5,0,7,3,3,2,0,2,2,1
13,77,2.35,6,1,0,1,5,1,4,0,1,2,2,1,2,0
10,61,2.57,4,2,2,0,8,1,0,10,1,0,0,0,0,1
7,41,3.77,4,1,3,1,3,0,2,1,9,4,7,0,0,1
0,8,2.75,8,1,1,0,7,0,1,1,0,2,4,1,1,1
7,19,2.69,2,1,2,1,6,0,1,2,10,2,8,3,0,0
3,37,2.99,2,0,1,0,6,1,2,8,0,2,4,2,0,0
4,20,2.19,8,1,1,0,5,0,4,4,3,0,1,2,2,1
5,88,3.13,5,1,3,1,7,0,9,3,1,3,2,3,4,0
10,59,2.54,8,0,1,0,4,0,4,10,2,2,4,2,0,1
6,86,3.87,7,2,3,0,1,0,1,1,4,4,0,4,0,0
1,47,2.45,3,0,4,0,1,0,1,3,0,4,3,0,1,0
12,66,3.1,7,2,4,1,2,1,4,0,0,2,2,4,0,1
5,0,2.42,5,2,3,1,5,1,7,0,0,4,0,4,4,1
12,64,3.09,7,1,2,0,8,1,1,2,3,4,2,1,2,0
1,10,2.45,8,1,4,1,8,0,0,0,3,1,1,0,3,0
12,83,2.31,10,1,0,0,4,0,2,1,0,1,1,4,2,1
1,7,2.33,4,2,3,1,4,0,3,2,2,3,0,1,4,1
14,76,2.49,0,1,3,0,4,1,1,2,0,0,1,0,1,0
10,32,3.42,1,2,2,0,0,0,4,8,0,2,3,2,0,1
4,49,2.7,5,0,2,0,2,1,0,0,3,0,3,1,3,0
4,20,2.28,7,0,4,0,3,0,2,0,2,3,0,1,3,0
2,34,2.85,2,0,4,1,1,0,1,0,1,3,0,1,4,1
10,59,2.24,3,1,4,1,3,0,3,10,3,1,2,4,4,1
1,12,2.29,8,2,3,1,0,0,2,4,0,1,0,2,0,0
4,49,3.45,1,0,0,0,2,1,3,1,4,1,0,3,3,0
1,7,3.81,3,2,5,0,8,0,3,4,1,0,3,3,4,0
13,77,2.27,1,1,0,0,9,0,1,4,2,0,0,3,1,1
2,89,3.77,3,1,2,0,7,0,2,0,2,1,2,0,3,0
7,36,3.41,8,1,2,0,6,1,0,0,10,2,7,0,3,1
9,52,3.08,7,1,1,0,6,0,4,10,0,0,3,1,4,0
11,85,3.80307328246674,4,2,0,1,8,0,3,4,1,3,1,4,2,1
1,7,3.53,7,1,4,1,7,0,3,1,3,3,2,3,0,0
7,36,3.91,3,1,2,1,8,0,3,0,10,3,10,4,4,0
6,35,3.98,6,1,2,1,0,0,3,1,3,2,0,2,1,0
11,31,3.6141176817468494,1,2,2,0,4,1,3,3,0,0,3,0,4,0
0,87,3.02,0,0,4,0,3,0,4,3,1,3,2,3,3,1
7,62,3.13,0,1,0,1,6,1,4,1,7,2,10,0,0,0
11,71,3.736904914198973,0,0,3,0,4,1,0,4,4,3,1,2,1,0
8,39,3.2,2,0,1,0,9,1,0,2,2,3,10,3,0,0
10,81,3.8,4,0,3,1,4,0,0,10,4,4,0,2,4,0
9,54,2.42,1,0,3,1,0,1,1,9,0,3,1,3,0,1
0,9,3.75,8,0,4,1,1,0,0,4,0,1,4,0,2,0
14,48,2.95,5,1,4,0,7,0,3,0,1,3,2,0,2,1
6,84,3.69,4,0,0,1,8,1,4,0,2,2,1,1,2,0
12,64,2.2,7,1,1,1,4,0,0,2,1,0,4,3,2,0
11,71,3.888464005163613,4,0,2,1,2,1,3,1,4,4,0,2,2,1
12,24,2.54,7,2,2,1,2,0,1,0,0,0,0,1,4,0
14,42,2.7,3,1,0,1,1,0,4,4,1,2,3,4,3,0
7,62,3.4,5,0,1,0,6,0,0,2,8,0,7,3,0,0
5,82,3.04,8,1,3,0,3,0,8,2,3,0,0,4,1,0
10,18,3.16,3,2,4,0,7,0,4,7,0,1,1,1,4,0
7,36,3.88,2,2,1,1,7,0,2,3,7,3,9,2,1,0
14,11,3.63,4,1,3,0,7,0,4,1,2,3,1,0,2,0
1,47,2.41,4,1,5,0,6,0,2,3,0,0,1,0,0,1
2,89,2.3,1,1,1,0,7,0,0,1,3,4,2,1,2,1
11,71,3.821409457400087,6,2,3,1,0,1,0,0,1,4,4,4,1,0
4,20,2.24,8,2,4,1,9,1,2,3,0,4,0,2,3,0
13,74,2.99,8,0,3,1,1,0,0,4,1,2,0,2,1,0
0,53,3.47,2,2,3,1,7,0,4,1,3,0,2,0,1,1
7,5,2.91,5,1,0,0,0,1,0,2,8,2,10,4,2,0
14,79,2.62,1,1,2,1,7,1,2,1,3,1,1,3,2,1
9,54,3.76,0,1,4,1,6,1,0,8,2,2,4,3,4,1
10,81,3.92,5,1,2,0,5,1,4,8,0,4,1,0,1,0
5,82,2.15,4,0,2,0,6,0,8,1,2,4,1,3,3,1
1,7,3.02,9,1,3,1,1,0,1,3,2,4,0,2,0,1
13,67,2.69,1,0,0,1,6,0,4,2,4,0,0,3,1,0
8,78,2.82,8,2,2,1,2,0,2,0,1,4,8,2,4,1
2,15,2.07,9,0,4,1,8,1,4,0,4,3,3,4,2,1
11,33,3.650958350038751,3,0,2,0,0,0,0,4,4,1,3,2,1,1
2,63,3.73,9,2,0,1,7,1,3,1,4,0,0,0,0,0
10,32,2.46,3,1,4,1,8,0,4,10,2,4,4,3,2,0
12,83,3.64,6,2,1,0,1,0,1,1,0,1,1,0,0,1
13,74,2.61,2,1,4,1,9,1,0,4,2,0,4,0,1,1
9,57,3.14,5,2,4,0,2,0,2,7,2,2,1,2,0,1
3,37,2.5,5,0,3,0,4,0,3,8,3,1,3,0,2,1
10,61,2.91,7,0,4,1,5,0,1,8,4,0,3,2,2,0
7,5,2.92,0,2,4,0,2,0,1,4,8,0,8,0,4,0
5,29,2.45,5,2,1,1,0,0,8,4,0,0,3,0,0,0
7,2,2.86,9,1,0,0,5,0,2,3,8,3,9,1,4,1
14,80,3.58,6,1,4,1,3,0,2,0,0,4,2,3,4,0
13,13,3.57,8,1,1,0,4,1,1,3,0,2,2,1,1,1
13,13,3.0,9,2,0,1,3,0,2,0,4,3,0,4,2,1
4,72,2.11,6,1,4,0,3,1,4,1,1,1,0,0,2,1
14,48,2.9,2,0,1,1,9,0,0,1,3,4,3,2,0,0
10,59,3.02,2,0,1,0,0,0,1,7,3,3,4,0,1,1
10,18,3.39,0,0,2,0,6,1,0,10,0,3,1,4,3,0
12,24,2.37,5,1,1,0,4,1,2,4,0,3,3,0,1,0
9,52,3.03,9,0,1,0,8,1,1,7,4,4,1,2,0,1
5,29,2.42,7,2,0,0,7,0,9,2,2,0,0,3,3,0
2,89,2.26,2,1,1,0,5,0,3,3,3,3,0,4,0,0
5,88,3.15,8,0,1,1,3,0,10,1,2,3,1,3,2,1
11,73,3.5544466569905198,0,0,3,1,1,0,2,1,3,0,2,3,0,1
6,84,2.62,6,0,1,0,5,0,1,2,3,0,4,2,0,0
11,68,3.749118000249637,9,2,0,1,2,0,1,3,1,4,0,1,2,0
3,25,3.67,0,0,1,1,7,1,2,10,2,1,4,2,3,0
0,50,2.88,4,0,0,0,1,1,1,1,1,1,4,2,3,1
9,56,2.35,0,2,3,0,3,0,2,8,2,0,4,4,4,1
12,24,2.23,8,2,0,1,5,0,1,4,4,3,4,3,2,1
1,12,3.44,5,2,3,1,8,0,4,3,4,2,3,2,0,0
8,1,2.45,0,1,3,1,6,0,4,1,4,2,8,1,4,0
8,51,3.98,1,2,0,0,7,1,1,3,1,3,9,4,3,0
4,69,3.39,0,0,4,0,9,1,3,3,4,2,1,2,1,0
1,45,2.54,3,1,4,1,7,0,4,0,3,2,4,0,2,0
9,70,2.98,0,0,0,1,6,1,1,10,1,3,1,0,4,1
10,18,3.19,0,0,3,1,2,0,0,7,1,3,1,1,0,0
12,23,2.39,9,1,3,0,7,0,4,0,3,3,2,1,3,0
8,39,2.35,5,0,4,0,5,1,0,1,2,0,7,4,2,0
7,36,2.82,7,2,1,1,6,0,1,1,7,4,9,0,0,0
12,64,3.97,6,0,1,1,1,0,4,2,1,1,3,1,4,0
7,16,3.78,9,0,0,1,1,0,2,3,7,2,10,0,0,0
9,56,2.06,0,0,1,1,6,0,1,10,3,3,1,1,2,0
12,66,3.78,10,2,0,1,7,1,2,2,1,3,4,0,1,1
8,1,3.41,3,0,3,0,5,1,1,1,3,3,9,4,4,0
10,32,3.85,8,0,2,0,2,0,0,7,3,2,3,4,0,0
1,12,3.7,1,2,4,1,2,0,2,3,3,2,2,2,3,0
5,0,2.17,5,1,2,0,7,1,7,4,2,3,1,0,3,0
3,37,2.3,6,2,0,0,4,1,3,10,1,0,4,0,3,0
4,20,2.11,8,2,4,0,5,0,2,4,3,3,3,1,1,0
7,2,3.69,1,0,0,1,8,1,2,0,10,3,8,2,3,0
4,72,2.25,4,1,3,1,0,0,0,0,3,0,0,3,0,0
12,66,2.17,8,2,4,1,4,1,1,0,2,2,3,0,3,1
0,87,2.39,8,0,1,0,7,0,0,3,4,3,2,2,1,0
1,12,3.48,3,2,3,1,7,1,4,4,2,4,4,2,2,1
9,56,2.46,5,1,1,0,2,1,2,10,4,4,1,1,3,0
7,41,3.64,8,2,2,1,0,0,3,0,9,3,8,3,2,0
9,52,2.9,7,2,2,1,1,0,1,8,0,2,0,1,3,0
1,7,2.7,6,1,5,0,7,0,3,4,3,0,4,0,2,1
6,86,2.77,1,0,3,0,5,1,2,3,3,2,4,4,1,0
3,58,2.62,3,2,4,0,2,0,0,9,1,1,0,0,3,0
10,59,2.25,1,2,4,1,5,0,0,7,1,2,1,4,2,1
11,31,3.559251311799076,5,1,3,0,5,0,0,0,4,2,1,4,0,1
8,1,3.0,8,0,1,0,3,1,4,3,2,0,8,2,3,1
12,23,2.19,6,0,1,1,6,0,4,2,2,2,4,3,0,0
7,36,3.53,2,0,4,0,4,0,4,1,10,3,7,0,1,0
11,85,3.880503961747696,7,1,1,0,7,0,4,0,3,4,2,3,1,1
2,15,3.84,5,1,3,1,3,0,1,4,3,1,1,2,0,0
2,44,3.67,2,1,2,0,9,0,4,4,0,3,0,4,3,0
3,25,2.83,9,1,4,0,8,0,4,10,1,2,3,3,1,1
1,7,2.56,2,0,4,0,2,0,4,4,0,0,4,3,2,1
4,6,3.04,4,1,1,1,3,0,3,2,0,0,4,4,3,1
14,80,3.61,9,1,4,1,9,0,3,4,4,2,1,2,0,1
12,24,2.87,7,1,3,1,3,1,2,4,4,2,2,3,1,1
4,69,3.46,4,1,4,1,4,0,3,4,4,1,1,3,4,1
12,24,3.84,6,1,1,1,5,1,2,2,1,2,0,2,3,1
11,31,3.6255006916311503,1,0,3,1,6,0,2,1,0,2,4,0,3,0
3,25,3.0,8,1,1,0,3,1,1,7,2,4,3,1,2,0
12,23,2.4,6,0,1,0,9,0,0,4,2,2,2,4,0,1
0,53,3.37,8,1,1,0,8,0,0,2,3,0,0,4,2,1
13,74,2.05,6,0,1,0,0,0,2,4,1,3,2,2,1,1
4,69,2.86,0,1,2,0,0,1,3,1,4,4,0,2,3,1
0,8,3.09,8,2,2,0,0,1,1,3,1,1,4,2,4,1
14,22,3.08,4,1,0,1,1,0,0,4,4,4,1,4,0,1
11,71,3.5137595925702074,1,2,4,1,3,0,1,3,4,3,1,4,4,1
14,79,2.6,9,1,1,1,0,1,4,0,4,4,4,4,0,1
4,20,3.53,2,2,4,1,6,0,0,4,0,1,4,0,1,0
8,40,3.38,5,2,4,0,1,0,0,0,1,3,8,4,2,0
4,20,3.77,1,1,3,0,3,0,2,4,1,2,0,4,4,1
9,54,2.96,6,0,3,0,6,1,4,8,1,3,0,4,0,1
3,37,3.85,2,1,0,0,6,1,1,10,3,3,4,1,1,0
1,7,2.95,1,2,3,1,1,1,2,0,4,3,0,0,2,0
0,9,2.28,2,1,0,1,7,0,4,1,2,0,2,1,0,1
5,88,3.83,7,2,3,0,6,0,7,2,0,2,2,4,2,1
7,41,2.8,6,1,3,0,0,0,3,2,10,0,9,4,1,1
8,51,2.55,5,1,2,1,9,1,2,2,0,1,7,0,4,1
8,51,2.86,2,2,4,0,1,0,0,4,3,4,10,0,1,1
6,75,3.51,8,1,2,1,3,0,0,3,3,1,4,0,2,0
14,80,3.94,0,2,0,0,2,0,2,1,3,0,3,2,2,0
11,68,3.5719071751574067,7,0,0,1,2,1,1,0,4,1,4,4,4,0
13,67,2.22,5,2,1,0,5,1,1,2,0,4,0,1,4,1
3,46,3.97,0,0,2,1,0,0,4,9,2,2,4,1,2,1
8,27,3.6,6,2,0,1,9,0,0,2,3,0,8,4,2,0
12,83,2.84,9,0,1,0,5,1,2,2,3,2,1,1,3,1
8,38,3.25,2,2,4,0,5,1,1,4,3,4,10,0,3,0
12,64,3.14,8,0,2,1,8,0,4,2,0,2,0,1,0,0
12,64,3.83,8,2,4,1,6,1,2,0,3,2,0,0,4,1
9,55,3.56,0,1,3,1,3,0,1,7,0,1,2,3,2,1
8,78,2.56,1,0,2,1,5,0,0,3,4,3,7,0,4,0
9,52,3.03,6,1,2,0,3,1,4,10,3,3,0,3,4,1
2,89,3.71,7,2,3,0,6,1,2,4,0,0,1,3,2,1
7,5,3.34,0,2,3,1,5,0,0,2,8,3,10,3,0,0
1,10,3.25,7,2,5,1,9,0,4,2,2,4,2,2,1,0
4,49,2.53,0,0,3,1,9,0,4,1,0,4,2,4,1,1
6,75,3.76,4,1,3,0,5,0,2,0,0,4,0,0,3,0
10,32,2.92,9,0,1,1,6,1,0,9,2,4,2,1,4,0
8,40,2.2,7,2,2,1,6,1,2,0,3,0,7,0,1,1
0,50,3.03,6,0,1,0,4,1,2,4,4,4,2,2,3,0
3,46,2.03,0,2,4,0,9,0,1,10,1,1,2,0,0,0
0,50,3.98,0,2,1,1,6,0,0,1,2,1,1,1,1,0
1,7,3.81,7,1,4,0,5,0,2,2,2,0,1,2,3,0
2,17,2.93,5,0,2,0,0,0,2,3,0,1,1,1,3,1
9,56,3.83,0,2,2,1,0,0,3,10,0,4,1,0,3,1
6,35,3.37,0,1,1,1,7,1,1,2,0,0,1,0,1,1
10,81,3.17,2,1,1,1,7,1,2,7,0,4,1,3,2,0
7,21,2.26,3,1,1,1,4,1,2,0,7,2,9,2,2,0
9,70,2.35,5,1,1,0,2,1,4,9,3,0,3,2,3,0
14,11,2.68,7,1,4,1,5,1,1,2,0,4,2,3,4,0
0,9,2.53,3,2,3,1,8,1,1,3,4,3,2,1,1,0
10,61,3.43,3,1,4,0,7,0,1,7,0,2,1,2,0,0
8,1,2.98,0,0,0,0,1,0,4,3,3,4,7,2,4,1
6,86,2.41,5,2,2,0,5,1,0,3,0,2,1,3,4,0
2,14,3.25,4,1,4,1,1,1,3,2,2,2,0,0,4,0
8,38,2.77,7,0,3,0,7,0,2,2,1,3,8,2,0,0
2,17,2.85,6,0,3,0,1,1,2,4,3,3,3,3,1,1
7,21,3.92,3,2,0,0,7,1,0,1,10,0,8,1,3,1
4,72,3.96,8,0,2,0,7,0,2,1,3,2,0,3,1,1
2,17,3.24,5,0,0,1,9,0,4,1,3,0,1,0,1,1
0,53,2.7,2,1,2,1,0,0,0,4,3,2,3,1,4,0
12,23,2.49,7,0,3,1,7,0,0,1,0,1,2,4,0,0
14,65,3.87,7,1,2,0,0,1,1,1,1,1,2,4,2,1
2,89,3.8,0,2,0,1,7,1,4,0,2,1,1,3,0,0
4,49,3.35,3,1,1,1,2,0,2,1,1,4,4,3,4,1
3,25,2.08,1,0,0,1,1,0,2,10,3,1,0,3,4,1
11,73,3.8658623682821065,2,0,4,1,7,0,2,2,0,2,0,2,2,1
12,66,2.99,5,0,0,0,8,1,0,4,1,1,3,4,1,0
7,2,2.0,9,0,2,0,9,1,4,4,9,2,7,0,3,1
7,62,2.0,5,1,1,1,4,0,1,2,8,3,8,2,1,1
14,11,2.89,1,0,2,1,8,0,4,1,4,1,2,2,1,0
3,58,2.63,8,1,2,0,4,1,1,10,2,3,4,3,2,0
9,52,3.35,4,0,4,0,2,1,3,9,2,0,1,1,3,1
12,24,2.82,10,1,1,0,9,1,1,2,1,3,1,2,2,1
4,6,3.1,0,0,1,1,6,0,4,3,3,4,1,4,0,0
0,53,2.02,7,0,4,0,6,1,0,3,3,0,0,3,0,0
0,9,3.56,8,2,0,1,0,1,2,2,1,1,1,1,1,0
12,83,3.78,5,2,2,1,5,0,2,3,3,0,4,1,1,0
9,52,2.0,7,1,4,1,5,1,3,9,2,2,3,0,2,0
3,46,2.48,9,2,2,1,0,1,0,8,0,3,4,0,1,0
13,13,3.89,3,0,1,1,8,0,1,4,1,3,4,2,0,1
8,78,3.59,1,1,2,0,6,1,0,1,2,1,9,2,1,0
11,33,3.8903158587127775,2,1,1,0,7,1,3,3,4,1,2,4,0,0
13,74,2.46,8,2,4,0,8,1,0,2,0,0,1,4,2,1
2,15,3.45,1,1,1,0,7,1,4,3,1,1,3,0,2,1
9,52,3.67,1,1,1,0,8,0,3,10,2,2,1,0,2,0
9,56,2.17,3,0,2,1,5,0,2,8,4,4,1,0,1,0
7,21,3.45,1,0,4,1,2,1,3,0,10,3,7,0,3,0
11,71,3.8160797495932286,8,2,4,1,8,1,1,1,0,2,3,2,1,1
7,36,2.27,7,0,4,0,5,1,2,2,7,3,7,3,0,0
12,24,3.83,5,0,1,0,5,0,2,2,1,1,1,4,4,0
11,85,3.58604461464763,3,1,3,0,2,1,3,2,2,2,2,3,0,1
14,76,2.6,2,2,1,0,8,0,0,2,4,2,3,1,2,0
4,20,2.45,1,0,1,1,0,1,3,0,1,2,0,1,4,0
13,67,2.95,1,1,3,1,6,1,3,4,4,1,2,2,1,0
12,64,2.99,7,1,1,0,7,0,0,4,3,3,1,3,0,0
8,38,3.25,1,1,1,0,4,1,1,1,2,4,7,0,1,0
12,64,2.41,9,0,4,0,9,1,3,3,4,4,1,0,2,0
11,73,3.67230204222378,6,0,1,1,5,0,3,1,1,1,1,3,1,1
2,63,3.1,5,0,0,0,7,0,0,2,0,1,3,1,1,0
10,18,2.15,1,2,3,1,5,0,0,7,4,3,1,2,0,0
6,28,2.51,9,0,1,0,6,1,0,0,2,3,3,2,0,0
10,60,3.71,2,2,3,0,9,0,4,7,3,0,2,1,2,0
4,49,3.59,3,0,0,0,8,0,3,1,4,1,3,0,4,1
4,49,2.24,5,0,3,1,0,0,0,0,0,3,2,4,1,0
12,83,3.14,7,1,3,0,8,1,1,0,4,4,0,1,1,0
3,58,2.1,5,2,2,1,4,0,1,9,4,4,2,3,2,1
13,74,3.46,4,0,3,1,9,1,4,3,4,1,2,0,2,1
9,70,3.94,8,0,2,1,9,1,1,10,2,3,0,3,2,0
13,67,2.5,2,2,1,0,4,0,4,3,4,1,0,4,0,0
3,58,3.64,8,0,3,1,6,0,2,9,3,0,0,2,2,0
1,10,2.26,6,2,3,1,4,1,1,0,1,4,0,2,4,0
11,68,3.741250210117681,9,0,2,0,1,0,1,2,4,2,3,1,1,1
6,84,2.35,4,0,1,1,9,0,3,3,4,2,0,2,0,0
0,53,3.16,2,1,3,1,2,1,4,3,0,1,0,1,4,0
6,75,2.74,9,0,1,0,3,1,3,3,3,3,0,2,0,0
14,76,2.33,4,0,2,1,9,1,1,2,1,1,0,2,2,0
8,51,4.0,7,0,1,1,1,1,1,0,4,1,9,2,4,1
13,77,2.85,8,0,0,1,2,1,0,4,4,1,3,1,2,1
0,50,2.24,2,0,0,1,9,1,2,0,1,3,1,3,2,0
2,34,3.48,6,1,0,0,4,0,4,2,1,0,2,2,4,0
2,63,2.37,9,2,2,1,8,0,3,2,2,0,4,1,1,1
8,1,2.9,3,2,0,1,7,0,4,3,1,2,8,3,4,0
8,39,2.46,8,1,2,0,7,1,1,3,0,1,7,2,1,1
5,88,2.79,8,2,3,0,2,0,10,2,0,3,2,0,1,1
4,6,3.97,4,0,0,1,6,0,1,2,4,4,1,1,1,0
14,80,3.63,5,1,0,0,3,1,2,1,4,3,2,3,4,1
1,10,2.79,4,1,3,0,3,1,4,2,4,2,0,0,1,1
3,58,2.12,0,2,0,1,8,0,2,10,1,0,2,4,4,1
10,18,2.37,9,2,4,0,8,1,1,7,3,4,3,2,2,0
4,20,3.85,4,2,1,1,3,1,2,1,4,3,4,2,2,1
11,31,3.859226973661275,9,2,0,0,0,0,4,3,2,2,4,4,2,0
0,9,3.12,3,2,4,0,2,1,1,0,0,3,2,3,2,0
9,57,2.85,4,2,0,0,5,1,4,9,3,4,3,3,0,1
13,67,2.39,6,1,2,0,6,0,0,2,4,0,4,4,2,1
13,77,3.58,9,0,4,1,0,0,0,4,2,1,0,4,1,0
11,68,3.939670510088264,9,2,4,1,7,1,2,1,0,2,3,4,2,1
13,74,3.74,9,0,3,1,3,1,2,2,2,3,1,3,2,0
10,59,3.24,1,2,3,0,3,1,1,9,1,0,0,0,2,1
8,3,3.78,1,2,1,1,9,1,2,1,4,3,10,3,2,1
4,69,3.91,7,1,3,0,8,1,4,2,3,3,4,3,1,0
11,73,3.836351497104449,3,0,3,0,0,1,1,0,4,3,4,4,0,0
7,2,3.17,8,1,4,0,6,1,1,1,9,1,10,2,2,0
1,12,2.03,7,1,4,0,8,1,4,4,3,3,3,0,0,0
6,35,2.86,1,2,0,0,0,1,4,4,3,3,4,2,1,0
9,52,3.65,6,1,0,0,2,0,0,8,1,3,2,0,4,1
6,84,3.62,3,2,2,1,7,0,3,4,3,3,2,1,3,0
14,48,2.69,2,2,0,1,4,0,2,3,2,0,2,3,3,1
1,47,2.58,8,2,3,0,8,1,3,1,2,3,1,0,4,1
11,85,3.509897829173627,1,2,0,1,1,1,2,1,2,3,4,4,2,0
8,40,2.16,0,1,2,1,6,1,0,4,4,2,9,0,2,0
10,4,2.37,5,2,0,1,8,1,2,9,0,0,2,3,1,0
0,53,2.24,1,2,0,1,3,0,3,2,2,0,4,4,2,1
5,82,2.35,1,2,3,1,5,0,8,1,1,2,2,4,1,0
14,76,3.71,7,0,1,1,9,0,1,4,1,2,2,1,3,0
8,40,2.47,5,0,0,0,3,0,4,3,4,2,7,4,1,0
10,59,3.99,3,1,3,0,6,1,2,8,3,1,3,3,4,0
10,4,3.84,7,2,2,1,3,1,2,8,2,3,4,0,0,1
0,50,2.49,8,2,3,1,0,1,0,4,1,2,1,2,1,1
0,8,3.74,9,1,4,1,6,0,4,2,3,1,1,4,3,0
9,57,2.09,0,0,2,1,6,1,1,8,1,4,1,4,3,0
3,25,3.84,1,0,1,0,8,0,0,7,1,2,2,1,4,0
9,52,2.19,4,1,4,1,4,1,1,8,4,2,3,1,3,1
4,72,3.57,3,2,0,0,2,0,3,4,2,3,0,3,4,0
9,52,2.03,9,2,1,1,0,0,2,8,3,4,1,0,2,0
12,66,2.11,5,2,3,0,0,1,0,0,0,0,0,1,4,0
3,58,2.16,1,0,4,1,6,1,3,10,1,3,1,3,2,1
9,57,3.44,4,0,1,1,7,0,3,9,4,1,0,1,3,1
4,6,2.92,5,2,3,1,6,1,1,1,1,2,2,4,2,0
4,72,3.25,8,1,4,0,4,0,4,0,4,3,3,0,2,0
3,25,3.19,9,0,4,0,8,1,1,10,2,2,2,4,0,1
4,72,2.66,1,2,3,0,9,1,4,3,2,3,1,3,1,1
5,29,2.32,5,2,2,1,2,0,9,0,1,4,1,4,0,0
12,64,3.15,5,2,2,1,9,0,1,4,2,4,1,3,1,0
2,15,3.96,2,1,0,0,8,1,3,1,4,3,1,4,3,1
6,75,3.5,5,0,2,0,6,0,1,4,1,4,1,4,1,0
13,13,2.77,5,0,0,1,4,1,4,2,4,1,1,3,2,0
11,31,3.9885521165257862,1,2,0,0,8,0,1,3,2,1,4,0,4,1
0,87,2.47,1,2,3,1,6,0,3,4,4,0,1,2,4,1
0,87,3.75,6,0,3,0,0,0,3,0,2,4,0,3,1,0
6,28,2.12,0,1,1,1,7,0,3,0,4,1,3,3,2,1
6,84,2.74,0,2,3,0,2,1,1,3,0,1,4,1,2,1
2,34,2.78,8,0,4,1,6,1,0,4,1,0,1,4,3,1
8,1,2.71,0,0,0,1,1,1,2,3,3,4,7,3,3,0
12,64,2.23,6,2,3,0,7,1,1,2,3,3,4,4,1,1
0,53,2.11,5,2,1,0,5,0,0,3,1,0,2,1,4,0
7,21,3.32,2,0,4,0,4,1,4,4,9,2,7,3,1,0
10,60,2.46,1,2,2,1,2,1,3,10,1,1,4,2,0,1
14,42,2.29,9,2,1,1,2,0,0,3,0,0,4,2,4,1
5,30,2.1,2,0,0,1,9,1,9,1,0,3,1,0,0,0
10,81,3.9,3,1,3,1,3,0,3,8,1,1,2,0,4,1
1,10,2.02,6,0,5,0,8,1,2,4,1,1,1,3,1,0
12,64,2.01,8,2,4,0,1,1,0,2,4,0,1,4,2,0
0,87,3.0,5,1,2,1,0,0,3,0,1,1,1,3,1,0
8,38,3.18,5,2,1,0,4,0,3,0,3,4,8,3,0,1
9,56,2.03,9,0,1,1,1,0,4,9,2,3,2,4,1,1
11,68,3.537791806927033,8,0,0,0,0,0,0,4,3,1,3,1,3,1
0,53,2.87,3,1,4,1,6,0,2,0,0,3,2,4,2,0
1,12,2.51,3,0,3,1,6,1,2,2,3,0,0,0,3,1
1,47,2.97,1,2,5,0,1,1,0,3,3,0,4,2,0,1
1,47,2.53,6,1,5,1,4,1,3,0,2,2,2,4,3,1
5,29,3.59,8,1,0,1,2,1,8,0,1,2,4,2,1,1
1,7,2.77,8,1,4,0,1,1,2,2,3,4,3,0,3,0
10,61,2.01,2,2,3,1,6,1,0,9,0,2,2,4,3,0
0,50,3.14,1,0,4,1,8,0,1,1,0,4,4,3,2,0
